Time,Interval Start,Interval End,Location,Location Type,Market,SPP
2024-08-09 23:30:00-05:00,2024-08-09 23:30:00-05:00,2024-08-09 23:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,15.43
2024-08-09 23:45:00-05:00,2024-08-09 23:45:00-05:00,2024-08-10 00:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,20.79
2024-08-09 00:00:00-05:00,2024-08-09 00:00:00-05:00,2024-08-09 01:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,19.21
2024-08-09 01:00:00-05:00,2024-08-09 01:00:00-05:00,2024-08-09 02:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,15.59
2024-08-09 02:00:00-05:00,2024-08-09 02:00:00-05:00,2024-08-09 03:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,12.11
2024-08-09 03:00:00-05:00,2024-08-09 03:00:00-05:00,2024-08-09 04:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,12.56
2024-08-09 04:00:00-05:00,2024-08-09 04:00:00-05:00,2024-08-09 05:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,11.2
2024-08-09 05:00:00-05:00,2024-08-09 05:00:00-05:00,2024-08-09 06:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,12.03
2024-08-09 06:00:00-05:00,2024-08-09 06:00:00-05:00,2024-08-09 07:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,16.48
2024-08-09 07:00:00-05:00,2024-08-09 07:00:00-05:00,2024-08-09 08:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,16.41
2024-08-09 08:00:00-05:00,2024-08-09 08:00:00-05:00,2024-08-09 09:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,16.73
2024-08-09 09:00:00-05:00,2024-08-09 09:00:00-05:00,2024-08-09 10:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,15.91
2024-08-09 10:00:00-05:00,2024-08-09 10:00:00-05:00,2024-08-09 11:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,19.08
2024-08-09 11:00:00-05:00,2024-08-09 11:00:00-05:00,2024-08-09 12:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,24.67
2024-08-09 12:00:00-05:00,2024-08-09 12:00:00-05:00,2024-08-09 13:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,29.19
2024-08-09 13:00:00-05:00,2024-08-09 13:00:00-05:00,2024-08-09 14:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,38.17
2024-08-09 14:00:00-05:00,2024-08-09 14:00:00-05:00,2024-08-09 15:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,39.5
2024-08-09 15:00:00-05:00,2024-08-09 15:00:00-05:00,2024-08-09 16:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,43.0
2024-08-09 16:00:00-05:00,2024-08-09 16:00:00-05:00,2024-08-09 17:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,50.52
2024-08-09 17:00:00-05:00,2024-08-09 17:00:00-05:00,2024-08-09 18:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,45.17
2024-08-09 18:00:00-05:00,2024-08-09 18:00:00-05:00,2024-08-09 19:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,47.62
2024-08-09 19:00:00-05:00,2024-08-09 19:00:00-05:00,2024-08-09 20:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,58.68
2024-08-09 20:00:00-05:00,2024-08-09 20:00:00-05:00,2024-08-09 21:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,46.08
2024-08-09 21:00:00-05:00,2024-08-09 21:00:00-05:00,2024-08-09 22:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,23.96
2024-08-09 22:00:00-05:00,2024-08-09 22:00:00-05:00,2024-08-09 23:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,22.72
2024-08-09 23:00:00-05:00,2024-08-09 23:00:00-05:00,2024-08-10 00:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,19.45
2024-08-10 00:00:00-05:00,2024-08-10 00:00:00-05:00,2024-08-10 00:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.7
2024-08-10 00:15:00-05:00,2024-08-10 00:15:00-05:00,2024-08-10 00:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,22.33
2024-08-10 00:30:00-05:00,2024-08-10 00:30:00-05:00,2024-08-10 00:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,22.29
2024-08-10 00:45:00-05:00,2024-08-10 00:45:00-05:00,2024-08-10 01:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,21.79
2024-08-10 01:00:00-05:00,2024-08-10 01:00:00-05:00,2024-08-10 01:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,23.06
2024-08-10 01:15:00-05:00,2024-08-10 01:15:00-05:00,2024-08-10 01:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,21.55
2024-08-10 01:30:00-05:00,2024-08-10 01:30:00-05:00,2024-08-10 01:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,19.89
2024-08-10 01:45:00-05:00,2024-08-10 01:45:00-05:00,2024-08-10 02:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,14.12
2024-08-10 02:00:00-05:00,2024-08-10 02:00:00-05:00,2024-08-10 02:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,8.36
2024-08-10 02:15:00-05:00,2024-08-10 02:15:00-05:00,2024-08-10 02:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,11.59
2024-08-10 02:30:00-05:00,2024-08-10 02:30:00-05:00,2024-08-10 02:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,11.95
2024-08-10 02:45:00-05:00,2024-08-10 02:45:00-05:00,2024-08-10 03:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,0.86
2024-08-10 03:00:00-05:00,2024-08-10 03:00:00-05:00,2024-08-10 03:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,10.12
2024-08-10 03:15:00-05:00,2024-08-10 03:15:00-05:00,2024-08-10 03:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.01
2024-08-10 03:30:00-05:00,2024-08-10 03:30:00-05:00,2024-08-10 03:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-6.94
2024-08-10 03:45:00-05:00,2024-08-10 03:45:00-05:00,2024-08-10 04:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,11.64
2024-08-10 04:00:00-05:00,2024-08-10 04:00:00-05:00,2024-08-10 04:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,11.65
2024-08-10 04:15:00-05:00,2024-08-10 04:15:00-05:00,2024-08-10 04:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-1.52
2024-08-10 04:30:00-05:00,2024-08-10 04:30:00-05:00,2024-08-10 04:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,10.03
2024-08-10 04:45:00-05:00,2024-08-10 04:45:00-05:00,2024-08-10 05:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,4.15
2024-08-10 05:00:00-05:00,2024-08-10 05:00:00-05:00,2024-08-10 05:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,10.5
2024-08-10 05:15:00-05:00,2024-08-10 05:15:00-05:00,2024-08-10 05:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,1.89
2024-08-10 05:30:00-05:00,2024-08-10 05:30:00-05:00,2024-08-10 05:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,20.88
2024-08-10 05:45:00-05:00,2024-08-10 05:45:00-05:00,2024-08-10 06:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,20.31
2024-08-10 06:00:00-05:00,2024-08-10 06:00:00-05:00,2024-08-10 06:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,20.04
2024-08-10 06:15:00-05:00,2024-08-10 06:15:00-05:00,2024-08-10 06:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,20.08
2024-08-10 06:30:00-05:00,2024-08-10 06:30:00-05:00,2024-08-10 06:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,19.77
2024-08-10 06:45:00-05:00,2024-08-10 06:45:00-05:00,2024-08-10 07:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,19.2
2024-08-10 07:00:00-05:00,2024-08-10 07:00:00-05:00,2024-08-10 07:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,19.3
2024-08-10 07:15:00-05:00,2024-08-10 07:15:00-05:00,2024-08-10 07:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,19.68
2024-08-10 07:30:00-05:00,2024-08-10 07:30:00-05:00,2024-08-10 07:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,19.41
2024-08-10 07:45:00-05:00,2024-08-10 07:45:00-05:00,2024-08-10 08:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.74
2024-08-10 08:00:00-05:00,2024-08-10 08:00:00-05:00,2024-08-10 08:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.95
2024-08-10 08:15:00-05:00,2024-08-10 08:15:00-05:00,2024-08-10 08:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,17.52
2024-08-10 08:30:00-05:00,2024-08-10 08:30:00-05:00,2024-08-10 08:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,16.12
2024-08-10 08:45:00-05:00,2024-08-10 08:45:00-05:00,2024-08-10 09:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,15.01
2024-08-10 09:00:00-05:00,2024-08-10 09:00:00-05:00,2024-08-10 09:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,14.91
2024-08-10 09:15:00-05:00,2024-08-10 09:15:00-05:00,2024-08-10 09:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,15.92
2024-08-10 09:30:00-05:00,2024-08-10 09:30:00-05:00,2024-08-10 09:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,16.29
2024-08-10 09:45:00-05:00,2024-08-10 09:45:00-05:00,2024-08-10 10:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,16.97
2024-08-10 10:00:00-05:00,2024-08-10 10:00:00-05:00,2024-08-10 10:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,17.61
2024-08-10 10:15:00-05:00,2024-08-10 10:15:00-05:00,2024-08-10 10:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.17
2024-08-10 10:30:00-05:00,2024-08-10 10:30:00-05:00,2024-08-10 10:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.35
2024-08-10 10:45:00-05:00,2024-08-10 10:45:00-05:00,2024-08-10 11:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.88
2024-08-10 11:00:00-05:00,2024-08-10 11:00:00-05:00,2024-08-10 11:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,21.03
2024-08-10 11:15:00-05:00,2024-08-10 11:15:00-05:00,2024-08-10 11:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,25.82
2024-08-10 11:30:00-05:00,2024-08-10 11:30:00-05:00,2024-08-10 11:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,31.18
2024-08-10 11:45:00-05:00,2024-08-10 11:45:00-05:00,2024-08-10 12:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,38.4
2024-08-10 12:00:00-05:00,2024-08-10 12:00:00-05:00,2024-08-10 12:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,30.26
2024-08-10 12:15:00-05:00,2024-08-10 12:15:00-05:00,2024-08-10 12:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,25.83
2024-08-10 12:30:00-05:00,2024-08-10 12:30:00-05:00,2024-08-10 12:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,25.81
2024-08-10 12:45:00-05:00,2024-08-10 12:45:00-05:00,2024-08-10 13:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,40.79
2024-08-10 13:00:00-05:00,2024-08-10 13:00:00-05:00,2024-08-10 13:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,28.98
2024-08-10 13:15:00-05:00,2024-08-10 13:15:00-05:00,2024-08-10 13:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,26.81
2024-08-10 13:30:00-05:00,2024-08-10 13:30:00-05:00,2024-08-10 13:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,36.84
2024-08-10 13:45:00-05:00,2024-08-10 13:45:00-05:00,2024-08-10 14:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,39.15
2024-08-10 14:00:00-05:00,2024-08-10 14:00:00-05:00,2024-08-10 14:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,29.97
2024-08-10 14:15:00-05:00,2024-08-10 14:15:00-05:00,2024-08-10 14:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,29.14
2024-08-10 14:30:00-05:00,2024-08-10 14:30:00-05:00,2024-08-10 14:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,38.1
2024-08-10 14:45:00-05:00,2024-08-10 14:45:00-05:00,2024-08-10 15:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,35.52
2024-08-10 15:00:00-05:00,2024-08-10 15:00:00-05:00,2024-08-10 15:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,33.83
2024-08-10 15:15:00-05:00,2024-08-10 15:15:00-05:00,2024-08-10 15:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,34.93
2024-08-10 15:30:00-05:00,2024-08-10 15:30:00-05:00,2024-08-10 15:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,48.98
2024-08-10 15:45:00-05:00,2024-08-10 15:45:00-05:00,2024-08-10 16:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,44.53
2024-08-10 16:00:00-05:00,2024-08-10 16:00:00-05:00,2024-08-10 16:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,47.62
2024-08-10 16:15:00-05:00,2024-08-10 16:15:00-05:00,2024-08-10 16:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,40.49
2024-08-10 16:30:00-05:00,2024-08-10 16:30:00-05:00,2024-08-10 16:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,45.7
2024-08-10 16:45:00-05:00,2024-08-10 16:45:00-05:00,2024-08-10 17:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,43.99
2024-08-10 17:00:00-05:00,2024-08-10 17:00:00-05:00,2024-08-10 17:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,43.33
2024-08-10 17:15:00-05:00,2024-08-10 17:15:00-05:00,2024-08-10 17:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,43.11
2024-08-10 17:30:00-05:00,2024-08-10 17:30:00-05:00,2024-08-10 17:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,33.5
2024-08-10 17:45:00-05:00,2024-08-10 17:45:00-05:00,2024-08-10 18:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,28.71
2024-08-10 18:00:00-05:00,2024-08-10 18:00:00-05:00,2024-08-10 18:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,27.81
2024-08-10 18:15:00-05:00,2024-08-10 18:15:00-05:00,2024-08-10 18:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,27.32
2024-08-10 18:30:00-05:00,2024-08-10 18:30:00-05:00,2024-08-10 18:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,35.3
2024-08-10 18:45:00-05:00,2024-08-10 18:45:00-05:00,2024-08-10 19:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,52.43
2024-08-10 19:00:00-05:00,2024-08-10 19:00:00-05:00,2024-08-10 19:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,50.57
2024-08-10 19:15:00-05:00,2024-08-10 19:15:00-05:00,2024-08-10 19:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,52.58
2024-08-10 19:30:00-05:00,2024-08-10 19:30:00-05:00,2024-08-10 19:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,68.19
2024-08-10 19:45:00-05:00,2024-08-10 19:45:00-05:00,2024-08-10 20:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,81.99
2024-08-10 20:00:00-05:00,2024-08-10 20:00:00-05:00,2024-08-10 20:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,75.32
2024-08-10 20:15:00-05:00,2024-08-10 20:15:00-05:00,2024-08-10 20:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,68.4
2024-08-10 20:30:00-05:00,2024-08-10 20:30:00-05:00,2024-08-10 20:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,48.23
2024-08-10 20:45:00-05:00,2024-08-10 20:45:00-05:00,2024-08-10 21:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,37.54
2024-08-10 21:00:00-05:00,2024-08-10 21:00:00-05:00,2024-08-10 21:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,39.47
2024-08-10 21:15:00-05:00,2024-08-10 21:15:00-05:00,2024-08-10 21:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,23.27
2024-08-10 21:30:00-05:00,2024-08-10 21:30:00-05:00,2024-08-10 21:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.04
2024-08-10 21:45:00-05:00,2024-08-10 21:45:00-05:00,2024-08-10 22:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,15.21
2024-08-10 22:00:00-05:00,2024-08-10 22:00:00-05:00,2024-08-10 22:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,13.46
2024-08-10 22:15:00-05:00,2024-08-10 22:15:00-05:00,2024-08-10 22:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,14.24
2024-08-10 22:30:00-05:00,2024-08-10 22:30:00-05:00,2024-08-10 22:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,13.72
2024-08-10 22:45:00-05:00,2024-08-10 22:45:00-05:00,2024-08-10 23:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,10.19
2024-08-10 23:00:00-05:00,2024-08-10 23:00:00-05:00,2024-08-10 23:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,17.56
2024-08-10 23:15:00-05:00,2024-08-10 23:15:00-05:00,2024-08-10 23:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,19.17
2024-08-10 23:30:00-05:00,2024-08-10 23:30:00-05:00,2024-08-10 23:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,20.14
2024-08-10 23:45:00-05:00,2024-08-10 23:45:00-05:00,2024-08-11 00:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,19.3
2024-08-10 00:00:00-05:00,2024-08-10 00:00:00-05:00,2024-08-10 01:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.27
2024-08-10 01:00:00-05:00,2024-08-10 01:00:00-05:00,2024-08-10 02:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.65
2024-08-10 02:00:00-05:00,2024-08-10 02:00:00-05:00,2024-08-10 03:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.84
2024-08-10 03:00:00-05:00,2024-08-10 03:00:00-05:00,2024-08-10 04:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,18.73
2024-08-10 04:00:00-05:00,2024-08-10 04:00:00-05:00,2024-08-10 05:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,18.46
2024-08-10 05:00:00-05:00,2024-08-10 05:00:00-05:00,2024-08-10 06:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,19.82
2024-08-10 06:00:00-05:00,2024-08-10 06:00:00-05:00,2024-08-10 07:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,20.81
2024-08-10 07:00:00-05:00,2024-08-10 07:00:00-05:00,2024-08-10 08:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,18.49
2024-08-10 08:00:00-05:00,2024-08-10 08:00:00-05:00,2024-08-10 09:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,16.19
2024-08-10 09:00:00-05:00,2024-08-10 09:00:00-05:00,2024-08-10 10:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,15.43
2024-08-10 10:00:00-05:00,2024-08-10 10:00:00-05:00,2024-08-10 11:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,17.38
2024-08-10 11:00:00-05:00,2024-08-10 11:00:00-05:00,2024-08-10 12:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,20.9
2024-08-10 12:00:00-05:00,2024-08-10 12:00:00-05:00,2024-08-10 13:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,25.76
2024-08-10 13:00:00-05:00,2024-08-10 13:00:00-05:00,2024-08-10 14:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,29.39
2024-08-10 14:00:00-05:00,2024-08-10 14:00:00-05:00,2024-08-10 15:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,30.66
2024-08-10 15:00:00-05:00,2024-08-10 15:00:00-05:00,2024-08-10 16:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,31.67
2024-08-10 16:00:00-05:00,2024-08-10 16:00:00-05:00,2024-08-10 17:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,35.39
2024-08-10 17:00:00-05:00,2024-08-10 17:00:00-05:00,2024-08-10 18:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,37.45
2024-08-10 18:00:00-05:00,2024-08-10 18:00:00-05:00,2024-08-10 19:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,37.95
2024-08-10 19:00:00-05:00,2024-08-10 19:00:00-05:00,2024-08-10 20:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,49.14
2024-08-10 20:00:00-05:00,2024-08-10 20:00:00-05:00,2024-08-10 21:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,34.15
2024-08-10 21:00:00-05:00,2024-08-10 21:00:00-05:00,2024-08-10 22:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.11
2024-08-10 22:00:00-05:00,2024-08-10 22:00:00-05:00,2024-08-10 23:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,21.67
2024-08-10 23:00:00-05:00,2024-08-10 23:00:00-05:00,2024-08-11 00:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,18.38
2024-08-11 00:00:00-05:00,2024-08-11 00:00:00-05:00,2024-08-11 00:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,19.46
2024-08-11 00:15:00-05:00,2024-08-11 00:15:00-05:00,2024-08-11 00:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.77
2024-08-11 00:30:00-05:00,2024-08-11 00:30:00-05:00,2024-08-11 00:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,16.81
2024-08-11 00:45:00-05:00,2024-08-11 00:45:00-05:00,2024-08-11 01:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,15.99
2024-08-11 01:00:00-05:00,2024-08-11 01:00:00-05:00,2024-08-11 01:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,15.85
2024-08-11 01:15:00-05:00,2024-08-11 01:15:00-05:00,2024-08-11 01:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,14.74
2024-08-11 01:30:00-05:00,2024-08-11 01:30:00-05:00,2024-08-11 01:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,13.63
2024-08-11 01:45:00-05:00,2024-08-11 01:45:00-05:00,2024-08-11 02:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.5
2024-08-11 02:00:00-05:00,2024-08-11 02:00:00-05:00,2024-08-11 02:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.42
2024-08-11 02:15:00-05:00,2024-08-11 02:15:00-05:00,2024-08-11 02:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.15
2024-08-11 02:30:00-05:00,2024-08-11 02:30:00-05:00,2024-08-11 02:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,11.36
2024-08-11 02:45:00-05:00,2024-08-11 02:45:00-05:00,2024-08-11 03:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,11.06
2024-08-11 03:00:00-05:00,2024-08-11 03:00:00-05:00,2024-08-11 03:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,10.76
2024-08-11 03:15:00-05:00,2024-08-11 03:15:00-05:00,2024-08-11 03:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,10.79
2024-08-11 03:30:00-05:00,2024-08-11 03:30:00-05:00,2024-08-11 03:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,10.92
2024-08-11 03:45:00-05:00,2024-08-11 03:45:00-05:00,2024-08-11 04:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,10.89
2024-08-11 04:00:00-05:00,2024-08-11 04:00:00-05:00,2024-08-11 04:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.07
2024-08-11 04:15:00-05:00,2024-08-11 04:15:00-05:00,2024-08-11 04:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.06
2024-08-11 04:30:00-05:00,2024-08-11 04:30:00-05:00,2024-08-11 04:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,11.94
2024-08-11 04:45:00-05:00,2024-08-11 04:45:00-05:00,2024-08-11 05:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.02
2024-08-11 05:00:00-05:00,2024-08-11 05:00:00-05:00,2024-08-11 05:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.53
2024-08-11 05:15:00-05:00,2024-08-11 05:15:00-05:00,2024-08-11 05:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.29
2024-08-11 05:30:00-05:00,2024-08-11 05:30:00-05:00,2024-08-11 05:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.46
2024-08-11 05:45:00-05:00,2024-08-11 05:45:00-05:00,2024-08-11 06:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.48
2024-08-11 06:00:00-05:00,2024-08-11 06:00:00-05:00,2024-08-11 06:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.94
2024-08-11 06:15:00-05:00,2024-08-11 06:15:00-05:00,2024-08-11 06:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,13.37
2024-08-11 06:30:00-05:00,2024-08-11 06:30:00-05:00,2024-08-11 06:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,13.83
2024-08-11 06:45:00-05:00,2024-08-11 06:45:00-05:00,2024-08-11 07:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,13.72
2024-08-11 07:00:00-05:00,2024-08-11 07:00:00-05:00,2024-08-11 07:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,14.27
2024-08-11 07:15:00-05:00,2024-08-11 07:15:00-05:00,2024-08-11 07:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,15.27
2024-08-11 07:30:00-05:00,2024-08-11 07:30:00-05:00,2024-08-11 07:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,13.91
2024-08-11 07:45:00-05:00,2024-08-11 07:45:00-05:00,2024-08-11 08:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.7
2024-08-11 08:00:00-05:00,2024-08-11 08:00:00-05:00,2024-08-11 08:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.89
2024-08-11 08:15:00-05:00,2024-08-11 08:15:00-05:00,2024-08-11 08:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,11.0
